#                                                                                                        --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                 accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                         ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
VITVvi_vCabSauv08_v1.1_Haplotig000206F_002.ver1.0.g241850.t01 -          LRR_4                PF12799.13  9.7e-123  397.1 211.8   2.6e-05   24.0   1.0  35.2  29   4   8  38  38  36  31 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000335F.ver1.0.g597120.t01      -          LRR_4                PF12799.13   1.9e-29  100.7  63.6   0.00039   20.2   1.6  11.8   5   3   8  14  14  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000195F.ver1.0.g560220.t01      -          LRR_4                PF12799.13   2.2e-29  100.5  48.2   3.2e-05   23.7   1.5  10.3   3   2  10  14  14  13  11 | SP
VITVvi_vCabSauv08_v1.1_Primary000025F.ver1.0.g373870.t01      -          LRR_4                PF12799.13   2.2e-29  100.5  60.6     7e-06   25.8   1.1  11.5   6   2   4  12  12   8   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g337130.t01      -          LRR_4                PF12799.13   2.6e-29  100.3  75.9   0.00039   20.2   0.1  15.9   8   4   6  18  18  13   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547390.t01      -          LRR_4                PF12799.13   2.7e-29  100.2 118.9   2.4e-05   24.1   0.4  17.7   9   6  13  22  22  14  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000031F.ver1.0.g392830.t01      -          LRR_4                PF12799.13   2.9e-29  100.1  48.1   3.2e-05   23.7   1.5  10.3   3   2  10  14  14  13  11 | SP
VITVvi_vCabSauv08_v1.1_Primary000078F.ver1.0.g459710.t01      -          LRR_4                PF12799.13   3.1e-29  100.0  61.1   8.5e-06   25.5   1.2  11.4   6   2   4  12  12   8   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000020F.ver1.0.g355770.t01      -          LRR_4                PF12799.13   3.2e-29  100.0  98.8   0.00017   21.4   0.7  16.9  11   5   6  18  18  14  11 | SP
VITVvi_vCabSauv08_v1.1_Primary000035F.ver1.0.g400170.t01      -          LRR_4                PF12799.13   3.8e-29   99.7  50.5   0.00018   21.3   0.1  10.8   7   2   4  12  12  10   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000001F_030.ver1.0.g014780.t02 -          LRR_4                PF12799.13   4.7e-29   99.4  97.6    0.0028   17.5   0.6  16.6  10   4   4  17  17  12   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547860.t01      -          LRR_4                PF12799.13   7.9e-29   98.7 100.9   3.2e-05   23.7   2.7  16.7   7   4  13  22  22  14  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000034F_002.ver1.0.g134880.t01 -          LRR_4                PF12799.13   1.7e-28   97.6  72.1    0.0027   17.6   0.4  12.0   7   2   4  13  13  12  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g375780.t01      -          LRR_4                PF12799.13   1.9e-28   97.5  52.8   1.6e-07   31.0   1.5   8.1   5   1   3   8   8   7   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000016F.ver1.0.g345150.t02      -          LRR_4                PF12799.13   2.6e-28   97.1  83.6   0.00012   21.8   0.4  12.2   6   2  11  17  17  15  12 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000005F_054.ver1.0.g059920.t01 -          LRR_4                PF12799.13     4e-28   96.5  63.8   0.00062   19.6   1.9  10.9   9   1   1  10  10   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000432F.ver1.0.g608560.t01      -          LRR_4                PF12799.13   4.9e-28   96.2  40.4   1.1e-05   25.2   0.7   8.4   4   3   3   9   9   7   6 | SP
VITVvi_vCabSauv08_v1.1_Primary000006F.ver1.0.g302520.t01      -          LRR_4                PF12799.13   1.1e-27   95.1  70.6   3.3e-05   23.7   0.6  13.7   7   4  11  18  18  13   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000006F.ver1.0.g302520.t02      -          LRR_4                PF12799.13   1.1e-27   95.1  70.6   3.3e-05   23.7   0.6  13.7   7   4  11  18  18  13   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000052F.ver1.0.g428010.t02      -          LRR_4                PF12799.13   1.3e-27   94.9  77.1   0.00055   19.8   0.1  12.9   4   3   7  14  14  11   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000022F.ver1.0.g362830.t01      -          LRR_4                PF12799.13   1.4e-27   94.8  63.3   0.00022   21.1   0.1  11.2   7   2   5  12  12  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000006F_034.ver1.0.g062220.t01 -          LRR_4                PF12799.13   1.5e-27   94.6  68.8   6.1e-05   22.8   0.3  13.7   7   4  11  18  18  13   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000006F_034.ver1.0.g062220.t02 -          LRR_4                PF12799.13   1.5e-27   94.6  68.8   6.1e-05   22.8   0.3  13.7   7   4  11  18  18  13   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000153F.ver1.0.g537160.t01      -          LRR_4                PF12799.13   1.8e-27   94.4  66.5   0.00015   21.6   0.4  12.8  11   2   2  13  13   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000144F.ver1.0.g530000.t01      -          LRR_4                PF12799.13     2e-27   94.2  92.8   0.00015   21.6   0.8  15.1   8   2   8  17  17  13  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g369640.t01      -          LRR_4                PF12799.13   2.2e-27   94.1  70.2   3.3e-05   23.7   2.1  12.8   7   2   5  13  13   9   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000165F.ver1.0.g544760.t03      -          LRR_4                PF12799.13   3.7e-27   93.4  49.1   8.2e-05   22.4   3.8  10.6   8   2   4  12  12  10   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000165F.ver1.0.g544760.t05      -          LRR_4                PF12799.13   3.7e-27   93.4  49.1   8.2e-05   22.4   3.8  10.6   8   2   4  12  12  10   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000165F.ver1.0.g544760.t06      -          LRR_4                PF12799.13   3.7e-27   93.4  49.1   8.2e-05   22.4   3.8  10.6   8   2   4  12  12  10   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547570.t01      -          LRR_4                PF12799.13   4.6e-27   93.1  91.8   0.00013   21.7   0.3  16.5   9   6  11  21  21  12   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000269F.ver1.0.g584140.t01      -          LRR_4                PF12799.13   4.7e-27   93.1  95.4   0.00029   20.6   1.4  14.2   8   5   5  15  15  12  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000219F_001.ver1.0.g243140.t01 -          LRR_4                PF12799.13   5.3e-27   92.9  66.6   0.00067   19.5   0.5  12.5   6   3   6  14  14  13   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000204F.ver1.0.g565190.t01      -          LRR_4                PF12799.13   6.6e-27   92.6  47.7   0.00026   20.8   5.3  10.4   8   1   1  10  10   8   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000051F_016.ver1.0.g160590.t01 -          LRR_4                PF12799.13   6.7e-27   92.6  86.3   1.2e-05   25.1   1.0  12.2   3   3  14  17  17  13  12 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000034F_028.ver1.0.g135780.t01 -          LRR_4                PF12799.13   6.8e-27   92.6  96.8   2.2e-05   24.2   1.1  14.5   6   4   3  14  14   9   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000304F.ver1.0.g591500.t02      -          LRR_4                PF12799.13   7.1e-27   92.5  66.2   0.00046   20.0   1.5  12.6   3   2   7  14  14  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_036.ver1.0.g116780.t01 -          LRR_4                PF12799.13   7.9e-27   92.4  71.2   2.6e-05   24.0   1.3  12.8   7   2   4  13  13  10   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g385120.t01      -          LRR_4                PF12799.13   8.4e-27   92.3  56.8   9.6e-07   28.5   0.1  12.1   9   2   3  13  13  10   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000165F.ver1.0.g544760.t01      -          LRR_4                PF12799.13     1e-26   92.0  48.8   9.5e-05   22.2   3.9  10.6   8   2   2  11  11   9   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000165F.ver1.0.g544760.t02      -          LRR_4                PF12799.13     1e-26   92.0  48.8   9.5e-05   22.2   3.9  10.6   8   2   2  11  11   9   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000165F.ver1.0.g544760.t04      -          LRR_4                PF12799.13     1e-26   92.0  48.8   9.5e-05   22.2   3.9  10.6   8   2   2  11  11   9   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000165F.ver1.0.g544760.t07      -          LRR_4                PF12799.13     1e-26   92.0  48.8   9.5e-05   22.2   3.9  10.6   8   2   2  11  11   9   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000051F.ver1.0.g426300.t01      -          LRR_4                PF12799.13   1.1e-26   92.0  87.3     1e-05   25.3   0.8  12.2   3   3  14  17  17  13  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000218F.ver1.0.g570390.t01      -          LRR_4                PF12799.13   1.2e-26   91.8  79.6   3.7e-06   26.7   1.3  14.0   7   5   4  14  14  11   6 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000098F_001.ver1.0.g200880.t01 -          LRR_4                PF12799.13   1.3e-26   91.7  51.3   1.6e-05   24.7   0.1   8.1   5   2   2   8   8   8   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547730.t01      -          LRR_4                PF12799.13   1.5e-26   91.5 124.4   0.00039   20.3   3.6  17.6   7   5  13  22  22  17  13 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000219F.ver1.0.g570920.t01      -          LRR_4                PF12799.13   1.6e-26   91.4  65.2   0.00067   19.5   0.5  12.6   7   4   3  13  13  12   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000005F_054.ver1.0.g059880.t01 -          LRR_4                PF12799.13   1.8e-26   91.2  64.3   0.00048   20.0   1.0  13.2   6   3   9  16  16  12   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000052F_017.ver1.0.g161620.t01 -          LRR_4                PF12799.13   1.8e-26   91.2  79.6   0.00066   19.5   0.1  11.8   8   2   7  15  15  12  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000032F.ver1.0.g396370.t01      -          LRR_4                PF12799.13   2.1e-26   91.0  72.5    0.0006   19.7   0.1  12.2   6   3   9  15  15  10   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000044F.ver1.0.g416570.t01      -          LRR_4                PF12799.13   2.5e-26   90.8  68.8   0.00051   19.9   0.2  11.7   4   4   6  13  13  12  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_005.ver1.0.g217000.t01 -          LRR_4                PF12799.13   2.6e-26   90.7  52.3   2.7e-06   27.1   1.9  12.5   9   2   3  12  12   7   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000153F_001.ver1.0.g232710.t01 -          LRR_4                PF12799.13   2.9e-26   90.6  71.3   0.00015   21.6   0.4  12.8  10   3   2  13  13   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000009F.ver1.0.g319970.t01      -          LRR_4                PF12799.13   3.4e-26   90.3  72.2   0.00041   20.2   0.1  13.2   2   2   9  15  15  15   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000308F.ver1.0.g592590.t01      -          LRR_4                PF12799.13   4.4e-26   90.0  49.8   2.6e-07   30.3   3.5   8.1   5   1   4   9   9   7   6 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000032F_002.ver1.0.g132560.t01 -          LRR_4                PF12799.13   5.1e-26   89.8  74.2    0.0006   19.7   0.1  12.1   6   3   9  15  15  10   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000568F.ver1.0.g617360.t01      -          LRR_4                PF12799.13   5.7e-26   89.6  79.4   0.00024   20.9   0.7  13.2   5   2   7  14  14  12   9 | TM
VITVvi_vCabSauv08_v1.1_Primary000308F.ver1.0.g592610.t01      -          LRR_4                PF12799.13   6.5e-26   89.4  72.8     3e-05   23.8   4.0  11.4   4   2   8  13  13  11   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000020F.ver1.0.g355800.t01      -          LRR_4                PF12799.13   1.1e-25   88.8  90.3   0.00042   20.2   1.6  15.1   8   4   8  18  18  15   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000025F.ver1.0.g373120.t01      -          LRR_4                PF12799.13   1.2e-25   88.6  42.0   3.6e-05   23.6   4.4   7.7   6   1   3   9   9   8   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000078F.ver1.0.g459800.t01      -          LRR_4                PF12799.13   1.6e-25   88.2  83.9   5.7e-05   22.9   1.1  11.1   4   2   9  15  15  13  12 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g274120.t01      -          LRR_4                PF12799.13   1.6e-25   88.2  63.1    0.0002   21.2   2.1  11.7   6   2   8  15  15  12   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000020F_003.ver1.0.g101920.t01 -          LRR_4                PF12799.13   2.1e-25   87.9  72.2   0.00022   21.1   1.3  12.6   7   3   6  14  14  12   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000005F_054.ver1.0.g059890.t01 -          LRR_4                PF12799.13   2.4e-25   87.6  65.2   0.00047   20.0   1.0  13.2   6   3   9  16  16  11   6 | TM
VITVvi_vCabSauv08_v1.1_Primary000098F.ver1.0.g486670.t01      -          LRR_4                PF12799.13   2.5e-25   87.6  92.6   2.3e-05   24.1   3.2  11.8   5   4   7  13  13  11   8 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_005.ver1.0.g216990.t02 -          LRR_4                PF12799.13   2.7e-25   87.5  51.7   2.8e-06   27.1   1.9  12.3   9   2   4  13  13   8   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_020.ver1.0.g125390.t01 -          LRR_4                PF12799.13   3.1e-25   87.3  56.5     1e-06   28.4   0.2  12.1   9   2   1  11  11   9   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000052F.ver1.0.g428570.t01      -          LRR_4                PF12799.13   3.2e-25   87.2  79.3   0.00088   19.1   0.1  11.7   8   2   7  15  15  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g274120.t02      -          LRR_4                PF12799.13   3.2e-25   87.2  59.1   8.9e-05   22.3   1.9  11.1   7   2   5  13  13  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000010F_029.ver1.0.g080400.t01 -          LRR_4                PF12799.13   3.8e-25   87.0  44.9     4e-07   29.8   2.8   8.6   4   3   5  10  10   9   8 | SP
VITVvi_vCabSauv08_v1.1_Primary000284F.ver1.0.g587340.t01      -          LRR_4                PF12799.13   4.2e-25   86.9  52.3   0.00013   21.8   1.7  11.2   9   2   3  12  12   6   5 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000052F_017.ver1.0.g161640.t01 -          LRR_4                PF12799.13   4.6e-25   86.7  80.7   0.00088   19.1   0.1  11.8   8   2   7  15  15  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000020F.ver1.0.g355850.t01      -          LRR_4                PF12799.13   4.9e-25   86.7  42.6   8.6e-05   22.3   1.0   8.8   6   2   1   9   9   8   7 | TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g266430.t02      -          LRR_4                PF12799.13   4.9e-25   86.7  75.7   0.00027   20.8   3.1  10.8   5   3   8  14  14  13  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000123F.ver1.0.g513460.t01      -          LRR_4                PF12799.13     5e-25   86.6  62.5   4.2e-05   23.3   3.3  12.7   9   3   3  13  13   8   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g337150.t01      -          LRR_4                PF12799.13   5.2e-25   86.6  80.4   0.00014   21.7   3.7  11.6   9   3   3  13  13  10   8 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000025F_001.ver1.0.g117490.t01 -          LRR_4                PF12799.13   5.2e-25   86.6  41.4   3.9e-05   23.4   4.6   7.7   6   1   3   9   9   8   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_011.ver1.0.g217200.t01 -          LRR_4                PF12799.13   6.6e-25   86.2  63.3   4.2e-05   23.3   3.3  12.6   8   3   3  13  13   8   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000190F.ver1.0.g558390.t01      -          LRR_4                PF12799.13     1e-24   85.7  63.0   2.3e-05   24.2   2.4  11.5  10   2   3  13  13   9   7 | SP
VITVvi_vCabSauv08_v1.1_Primary000036F.ver1.0.g403170.t01      -          LRR_4                PF12799.13     1e-24   85.6  75.1     0.001   18.9   0.4  11.5   4   4   5  12  12  12   8 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000095F_006.ver1.0.g198640.t01 -          LRR_4                PF12799.13   1.5e-24   85.2  67.8   0.00059   19.7   0.8  13.8  11   3   1  13  13  10   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g266430.t01      -          LRR_4                PF12799.13   1.5e-24   85.1  75.3   0.00023   21.0   2.7  10.7   5   3   8  14  14  13  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000123F.ver1.0.g512920.t01      -          LRR_4                PF12799.13   1.5e-24   85.1  54.6   0.00026   20.8   3.0  12.0   9   3   3  13  13   9   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000032F_005.ver1.0.g133000.t01 -          LRR_4                PF12799.13   1.7e-24   84.9  75.2   2.1e-05   24.3   3.3  12.7   8   3   6  15  15  12   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000032F.ver1.0.g394720.t01      -          LRR_4                PF12799.13   1.7e-24   84.9  75.2   2.1e-05   24.3   3.3  12.7   8   3   6  15  15  12   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000156F.ver1.0.g538680.t01      -          LRR_4                PF12799.13   1.7e-24   84.9  37.5   2.2e-05   24.2   1.1   6.8   4   1   0   6   6   6   4 | TM
VITVvi_vCabSauv08_v1.1_Primary000002F.ver1.0.g280070.t01      -          LRR_4                PF12799.13   2.1e-24   84.7  26.5   5.7e-06   26.1   0.5   8.9   8   1   1   9   9   8   4 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_013.ver1.0.g218180.t01 -          LRR_4                PF12799.13   2.1e-24   84.6  55.6   0.00053   19.8   4.0  11.9   8   3   3  12  12   7   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000102F.ver1.0.g492160.t01      -          LRR_4                PF12799.13   2.6e-24   84.4  20.4   5.9e-06   26.0   0.3   6.3   4   2   2   6   6   5   5 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000117F_004.ver1.0.g215440.t01 -          LRR_4                PF12799.13   3.5e-24   83.9  83.6   8.4e-05   22.4   0.6  17.0   8   5  13  22  22  14   9 | SP
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g375750.t01      -          LRR_4                PF12799.13   3.7e-24   83.9  43.0   6.6e-06   25.9   2.8   6.7   2   1   5   8   8   8   7 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000095F_005.ver1.0.g197880.t01 -          LRR_4                PF12799.13   5.2e-24   83.4  76.8    0.0062   16.4   0.1  15.6  10   3   9  19  19  13   6 | SP
VITVvi_vCabSauv08_v1.1_Primary000123F.ver1.0.g512930.t01      -          LRR_4                PF12799.13   5.2e-24   83.4  53.7   1.1e-05   25.2   2.6  11.6   9   3   3  13  13   8   6 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000067F_012.ver1.0.g178830.t01 -          LRR_4                PF12799.13   5.9e-24   83.2  62.2   1.9e-05   24.4   2.0  11.2   9   2   0  11  11   8   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000009F_017.ver1.0.g074910.t01 -          LRR_4                PF12799.13   6.3e-24   83.1  54.2   0.00013   21.8   1.4  10.9   6   2   7  14  14  12  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000019F_052.ver1.0.g101830.t03 -          LRR_4                PF12799.13   7.1e-24   83.0  58.3   0.00036   20.4   0.4  11.4   9   1   1  11  11   7   5 | TM
VITVvi_vCabSauv08_v1.1_Primary000019F.ver1.0.g353510.t03      -          LRR_4                PF12799.13   7.1e-24   83.0  58.3   0.00036   20.4   0.4  11.4   9   1   1  11  11   7   5 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000087F_002.ver1.0.g191110.t02 -          LRR_4                PF12799.13     8e-24   82.8  52.7   8.7e-05   22.3   2.5  12.8  10   3   4  14  14   9   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000078F.ver1.0.g459790.t01      -          LRR_4                PF12799.13   8.2e-24   82.8  89.0   5.5e-05   23.0   1.8  10.8   5   3   9  15  15  13  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000003F.ver1.0.g289140.t01      -          LRR_4                PF12799.13   1.2e-23   82.3  52.4   0.00019   21.2   0.1   9.8   6   3   2   9   9   7   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000067F.ver1.0.g450010.t01      -          LRR_4                PF12799.13   1.3e-23   82.2  62.2   5.6e-05   22.9   1.7  11.4   8   2   4  13  13   9   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000025F_008.ver1.0.g118080.t02 -          LRR_4                PF12799.13   1.4e-23   82.0  49.1    0.0005   19.9   0.4  11.4   6   2   3  12  12   9   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000105F.ver1.0.g496080.t01      -          LRR_4                PF12799.13   2.1e-23   81.5  54.3   6.1e-06   26.0   1.0   9.9   7   2   2  10  10   7   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000048F_006.ver1.0.g157290.t01 -          LRR_4                PF12799.13   2.5e-23   81.2  48.0   0.00038   20.3   4.2  10.5   5   2   6  12  12  10   7 | TM
VITVvi_vCabSauv08_v1.1_Primary000048F.ver1.0.g422730.t02      -          LRR_4                PF12799.13   2.5e-23   81.2  48.0   0.00038   20.3   4.2  10.5   5   2   6  12  12  10   7 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000019F_052.ver1.0.g101830.t01 -          LRR_4                PF12799.13   2.8e-23   81.1  65.1   0.00045   20.1   0.4  12.6   9   2   4  13  13   8   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000019F.ver1.0.g353510.t01      -          LRR_4                PF12799.13   2.8e-23   81.1  65.1   0.00045   20.1   0.4  12.6   9   2   4  13  13   8   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000009F.ver1.0.g321030.t01      -          LRR_4                PF12799.13   3.4e-23   80.8  57.2   0.00042   20.2   1.5  11.2   6   2   4  12  12  10   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000044F_011.ver1.0.g151770.t01 -          LRR_4                PF12799.13     4e-23   80.6  26.6   1.8e-07   30.9   3.1   6.6   5   1   1   6   6   6   5 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000087F.ver1.0.g473110.t01      -          LRR_4                PF12799.13   4.5e-23   80.4  60.7     9e-05   22.3   2.5  13.6  10   4   3  14  14   9   4 | SP+TM
