#                                                                                                        --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                 accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                         ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
VITVvi_vCabSauv08_v1.1_Haplotig000027F_031.ver1.0.g122650.t01 -          LRR_8                PF13855.12  1.1e-136  444.3 271.8   2.7e-10   39.5   5.3  33.4  19  11  14  35  35  34  31 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000020F_003.ver1.0.g101920.t01 -          LRR_8                PF13855.12     7e-39  131.1  71.0   1.2e-07   31.0   6.8  10.8   6   2   3  10  10  10   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000019F_031.ver1.0.g101000.t01 -          LRR_8                PF13855.12     8e-39  130.9  79.7   2.5e-08   33.2   2.5  12.1   7   5   7  14  14  13  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000067F_012.ver1.0.g178830.t01 -          LRR_8                PF13855.12   9.5e-39  130.7  67.9   1.8e-08   33.6   9.9   9.3   3   2   4   9   9   7   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000043F_024.ver1.0.g150910.t01 -          LRR_8                PF13855.12   9.8e-39  130.6  94.6   1.2e-06   27.8   5.0  11.0   7   2   3  11  11  11  11 | SP
VITVvi_vCabSauv08_v1.1_Primary000019F.ver1.0.g353550.t01      -          LRR_8                PF13855.12     1e-38  130.6  79.9   2.2e-08   33.4   2.5  12.2   7   5   7  14  14  13  10 | TM
VITVvi_vCabSauv08_v1.1_Primary000020F.ver1.0.g355760.t01      -          LRR_8                PF13855.12   1.5e-38  130.0  57.0   2.8e-08   33.1   3.4   8.9   6   2   1   8   8   8   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g369640.t01      -          LRR_8                PF13855.12   1.7e-38  129.8  76.9   3.6e-08   32.7   5.6  10.8   7   4   5  12  12  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547640.t01      -          LRR_8                PF13855.12   2.1e-38  129.6 109.6   1.2e-07   31.1   5.7  14.9   7   5   9  18  18  16  13 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547640.t02      -          LRR_8                PF13855.12   2.1e-38  129.6 109.6   1.2e-07   31.1   5.7  14.9   7   5   9  18  18  16  13 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000070F.ver1.0.g451160.t01      -          LRR_8                PF13855.12   2.6e-38  129.3  87.0     4e-09   35.8   3.0  10.8   5   4   4  10  10   9   8 | TM
VITVvi_vCabSauv08_v1.1_Primary000031F.ver1.0.g394090.t01      -          LRR_8                PF13855.12   2.6e-38  129.3  67.3   5.5e-09   35.3   9.4   7.6   4   1   5   9   9   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000164F_005.ver1.0.g236130.t01 -          LRR_8                PF13855.12   2.9e-38  129.1  52.9   4.4e-07   29.2   0.0   9.9   4   2   7  12  12  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000067F.ver1.0.g450010.t01      -          LRR_8                PF13855.12   3.3e-38  128.9  70.6   5.2e-09   35.4   8.9   9.2   3   2   7  11  11   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000156F.ver1.0.g538690.t01      -          LRR_8                PF13855.12   3.4e-38  128.9 120.3   4.7e-08   32.3   5.2  12.0   6   4   4  11  11  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000048F_006.ver1.0.g157030.t03 -          LRR_8                PF13855.12   3.8e-38  128.7  93.8   2.6e-08   33.2   0.7  12.4   4   2   8  14  14  12  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000144F.ver1.0.g530000.t01      -          LRR_8                PF13855.12   4.4e-38  128.5  94.4   4.6e-11   42.0   4.8  11.8   4   2   9  14  14  13  12 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000143F.ver1.0.g529540.t01      -          LRR_8                PF13855.12   4.8e-38  128.4  77.2   3.5e-06   26.4   0.9  10.9   5   3   9  14  14  14  14 | TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547860.t01      -          LRR_8                PF13855.12   5.1e-38  128.3 108.8   6.8e-09   35.0   8.4  13.9   6   5   9  17  17  15  13 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_036.ver1.0.g116780.t01 -          LRR_8                PF13855.12   5.8e-38  128.1  78.6   4.1e-08   32.5   5.7  10.6   6   4   6  12  12  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547510.t01      -          LRR_8                PF13855.12   6.5e-38  128.0  93.1   2.1e-08   33.4   5.8  13.4   8   4   7  15  15  14  13 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000025F.ver1.0.g373870.t01      -          LRR_8                PF13855.12   7.2e-38  127.8  63.2   4.2e-09   35.7   2.0   9.6   4   3   6  10  10  10  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000078F.ver1.0.g459710.t01      -          LRR_8                PF13855.12   8.4e-38  127.6  63.7   4.3e-09   35.7   2.0   9.6   4   3   6  10  10  10  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000164F.ver1.0.g544140.t01      -          LRR_8                PF13855.12   9.2e-38  127.5  54.3   6.3e-07   28.7   1.0  10.1   4   2   5  11  11  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000006F_034.ver1.0.g062220.t01 -          LRR_8                PF13855.12   1.1e-37  127.3  73.1   2.2e-06   27.0   1.7  11.8   4   4   8  13  13  12  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000006F_034.ver1.0.g062220.t02 -          LRR_8                PF13855.12   1.1e-37  127.3  73.1   2.2e-06   27.0   1.7  11.8   4   4   8  13  13  12  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000006F.ver1.0.g302520.t01      -          LRR_8                PF13855.12   1.1e-37  127.2  74.5   2.2e-06   27.0   1.7  11.7   4   4   8  13  13  12  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000006F.ver1.0.g302520.t02      -          LRR_8                PF13855.12   1.1e-37  127.2  74.5   2.2e-06   27.0   1.7  11.7   4   4   8  13  13  12  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000087F.ver1.0.g473110.t01      -          LRR_8                PF13855.12   1.7e-37  126.6  56.8   2.7e-07   29.9   7.0  10.0   7   1   5  12  12  10  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000008F.ver1.0.g313300.t01      -          LRR_8                PF13855.12   1.8e-37  126.6  58.9   2.9e-08   33.0   1.9   9.7   5   3   4  10  10   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000304F.ver1.0.g591500.t02      -          LRR_8                PF13855.12   1.8e-37  126.6  55.1   3.2e-08   32.9   3.1   8.0   5   2   1   8   8   8   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000229F.ver1.0.g574110.t01      -          LRR_8                PF13855.12   1.8e-37  126.6 106.9     4e-09   35.8   9.5  12.1   7   4   3  11  11  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_013.ver1.0.g218180.t01 -          LRR_8                PF13855.12   2.8e-37  126.0  47.8   7.2e-07   28.5   7.4   9.8   7   3   3  11  11   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000043F.ver1.0.g416000.t01      -          LRR_8                PF13855.12   2.8e-37  125.9  64.8     3e-06   26.6   0.0  10.2   5   4   6  12  12  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000164F.ver1.0.g544140.t02      -          LRR_8                PF13855.12     3e-37  125.9  53.8   7.4e-07   28.5   1.0  10.1   4   2   5  11  11  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000123F.ver1.0.g512920.t01      -          LRR_8                PF13855.12   3.2e-37  125.7  47.0   8.9e-07   28.2   7.6   9.9   6   2   4  11  11  10   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000087F_002.ver1.0.g191110.t01 -          LRR_8                PF13855.12   5.9e-37  124.9  58.3   3.1e-07   29.7   7.2  10.1   7   1   4  11  11   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000010F_029.ver1.0.g080300.t02 -          LRR_8                PF13855.12   6.7e-37  124.7  72.6   3.2e-09   36.1   4.6  10.4   5   5   5  10  10  10   9 | TM
VITVvi_vCabSauv08_v1.1_Primary000022F.ver1.0.g362830.t01      -          LRR_8                PF13855.12   8.3e-37  124.4  60.7   1.7e-06   27.4   2.0   9.3   6   2   4  10  10  10   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000034F_002.ver1.0.g134880.t01 -          LRR_8                PF13855.12   9.5e-37  124.3  70.4   1.7e-08   33.7   4.0   9.3   4   2   7  11  11  11  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000025F_008.ver1.0.g118080.t02 -          LRR_8                PF13855.12   9.6e-37  124.2  48.0     1e-08   34.5   5.3  10.8   5   3   7  12  12  11   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000008F_018.ver1.0.g069810.t01 -          LRR_8                PF13855.12   1.1e-36  124.0  59.5   2.9e-08   33.0   1.9   9.8   5   3   4  10  10   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000048F_006.ver1.0.g157010.t03 -          LRR_8                PF13855.12   1.4e-36  123.7  90.0   4.4e-07   29.2   0.3  10.7   5   3   8  13  13  11  10 | TM
VITVvi_vCabSauv08_v1.1_Primary000031F.ver1.0.g394050.t01      -          LRR_8                PF13855.12   1.6e-36  123.5  63.1   5.6e-09   35.3   8.1   7.9   3   1   6   9   9   8   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000335F.ver1.0.g597120.t01      -          LRR_8                PF13855.12   1.7e-36  123.5  66.1   3.2e-06   26.5   0.0  10.2   5   4   6  12  12  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000026F.ver1.0.g375790.t01      -          LRR_8                PF13855.12     2e-36  123.2  48.8   7.4e-13   47.7   3.7   6.5   4   2   1   6   6   6   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000025F_008.ver1.0.g118080.t01 -          LRR_8                PF13855.12   2.3e-36  123.0  47.7   1.1e-08   34.4   5.3  10.7   5   3   7  12  12  11   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000218F.ver1.0.g570390.t01      -          LRR_8                PF13855.12   2.4e-36  122.9  85.6   3.4e-08   32.8   6.3  11.0   9   3   1  10  10   8   8 | SP
VITVvi_vCabSauv08_v1.1_Primary000025F.ver1.0.g372690.t02      -          LRR_8                PF13855.12   3.4e-36  122.5  48.9   9.9e-09   34.5   5.3  10.9   5   3   7  12  12  11   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000009F.ver1.0.g319970.t01      -          LRR_8                PF13855.12   3.7e-36  122.4  78.1   6.2e-10   38.4   2.3  10.8   5   3   5  11  11   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000005F.ver1.0.g300510.t01      -          LRR_8                PF13855.12   3.7e-36  122.3  61.6   1.9e-07   30.4   1.7   9.8   3   2   8  12  12  12  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000052F_015.ver1.0.g161310.t01 -          LRR_8                PF13855.12   4.2e-36  122.2  92.9     3e-06   26.6  12.5  11.5   5   2   5  12  12  12   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000052F.ver1.0.g428010.t01      -          LRR_8                PF13855.12   5.5e-36  121.8  93.8   2.9e-06   26.6  12.5  11.6   5   2   6  13  13  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000010F_003.ver1.0.g077100.t01 -          LRR_8                PF13855.12   7.4e-36  121.4  40.9   6.5e-07   28.7   0.7   9.1   8   1   0   8   8   7   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000269F.ver1.0.g584140.t01      -          LRR_8                PF13855.12   8.6e-36  121.2  98.3   9.7e-09   34.5   8.6  12.6   4   4  11  16  16  14  12 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000005F.ver1.0.g300510.t02      -          LRR_8                PF13855.12   9.8e-36  121.0  61.9   2.2e-07   30.2   1.8   9.7   3   2   8  12  12  12  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000034F_035.ver1.0.g136550.t01 -          LRR_8                PF13855.12   1.3e-35  120.6  99.1   4.1e-07   29.3   0.1  13.2   4   3   6  13  13  12   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000001F_030.ver1.0.g014790.t01 -          LRR_8                PF13855.12   1.4e-35  120.6  73.9   7.8e-08   31.6   2.2   9.8   4   3   6  10  10  10  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000098F.ver1.0.g486670.t01      -          LRR_8                PF13855.12   3.5e-35  119.2  73.7   3.7e-08   32.7   6.5  10.2   3   3   8  11  11  10  10 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000001F_030.ver1.0.g014780.t01 -          LRR_8                PF13855.12   3.9e-35  119.1  73.6   8.9e-08   31.4   2.2   9.8   4   3   6  10  10  10  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000043F_038.ver1.0.g151390.t01 -          LRR_8                PF13855.12   3.9e-35  119.1  64.4   6.1e-09   35.2   3.5   8.9   4   2   4   9   9   8   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000043F_036.ver1.0.g151160.t01 -          LRR_8                PF13855.12   4.4e-35  118.9  64.7   6.4e-09   35.1   3.6   8.9   4   2   4   9   9   8   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000117F_004.ver1.0.g215440.t01 -          LRR_8                PF13855.12   4.8e-35  118.8  81.4   1.9e-07   30.4   4.5  12.8   8   4   5  14  14  11   8 | SP
VITVvi_vCabSauv08_v1.1_Primary000190F.ver1.0.g558060.t01      -          LRR_8                PF13855.12   6.5e-35  118.4  88.4   8.6e-08   31.5   7.5  10.6   8   3   3  11  11   8   8 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000072F_002.ver1.0.g180370.t01 -          LRR_8                PF13855.12   7.1e-35  118.2  72.8   2.6e-08   33.2   2.8   5.8   1   1   7   9   9   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000072F.ver1.0.g453910.t01      -          LRR_8                PF13855.12   7.1e-35  118.2  72.8   2.6e-08   33.2   2.8   5.8   1   1   7   9   9   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000019F_052.ver1.0.g101830.t02 -          LRR_8                PF13855.12   1.2e-34  117.5  82.5   2.6e-08   33.2   2.5  12.9   6   4   8  15  15  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000019F.ver1.0.g353510.t02      -          LRR_8                PF13855.12   1.2e-34  117.5  82.5   2.6e-08   33.2   2.5  12.9   6   4   8  15  15  11  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000051F_016.ver1.0.g160590.t01 -          LRR_8                PF13855.12   1.6e-34  117.1  89.1   5.9e-09   35.2   7.1  10.6   3   3   9  12  12  11   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000010F.ver1.0.g326130.t01      -          LRR_8                PF13855.12   1.6e-34  117.1  45.1   5.5e-07   28.9   0.7   9.2   7   2   0   8   8   7   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000051F.ver1.0.g426300.t01      -          LRR_8                PF13855.12   1.8e-34  117.0  92.5   4.2e-09   35.7   6.7  10.4   3   3   9  13  13  13  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000308F.ver1.0.g592550.t01      -          LRR_8                PF13855.12   2.1e-34  116.7  97.7   4.4e-07   29.2   5.0  11.3   5   3   5  11  11   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000002F_049.ver1.0.g027470.t01 -          LRR_8                PF13855.12   2.3e-34  116.6  32.3   6.2e-10   38.4   5.1   7.3   2   1   4   8   8   8   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000095F_006.ver1.0.g198770.t01 -          LRR_8                PF13855.12   2.4e-34  116.6  77.6   8.2e-08   31.6  10.8  11.5   7   4   7  14  14  10  10 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000095F_006.ver1.0.g198660.t01 -          LRR_8                PF13855.12   3.9e-34  115.9  74.0     2e-05   23.9   0.9  14.5   8   3  10  18  18  14  10 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000020F_003.ver1.0.g101950.t01 -          LRR_8                PF13855.12   4.6e-34  115.7  88.7   4.7e-08   32.4   5.3  12.4   7   4   4  11  11   9   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000087F_002.ver1.0.g191110.t02 -          LRR_8                PF13855.12   7.8e-34  114.9  56.5   2.7e-07   29.9   7.0  10.1   6   2   5  11  11   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_011.ver1.0.g217200.t01 -          LRR_8                PF13855.12   8.4e-34  114.8  60.9   1.4e-08   34.0   9.2   9.8   6   2   5  11  11  10   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547750.t01      -          LRR_8                PF13855.12     1e-33  114.6  91.2   7.5e-07   28.5   6.9  12.7   8   4   3  11  11   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000041F.ver1.0.g412270.t02      -          LRR_8                PF13855.12   1.1e-33  114.4  71.4   3.5e-09   36.0   4.0   9.5   5   2   5  10  10   8   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000126F.ver1.0.g516540.t01      -          LRR_8                PF13855.12   1.3e-33  114.2  52.5   5.4e-08   32.2   4.4  10.3   6   4   4  10  10   7   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000421F.ver1.0.g607630.t01      -          LRR_8                PF13855.12   1.3e-33  114.2  52.5   5.4e-08   32.2   4.4  10.3   6   4   4  10  10   7   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000034F.ver1.0.g398720.t01      -          LRR_8                PF13855.12   1.6e-33  113.9  80.3   1.9e-08   33.6   6.7   9.2   7   2   2   9   9   8   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000002F.ver1.0.g280070.t01      -          LRR_8                PF13855.12     2e-33  113.6  32.8   8.7e-10   37.9   5.2   7.4   2   1   2   7   7   7   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g385120.t01      -          LRR_8                PF13855.12   2.4e-33  113.4  58.5   3.8e-09   35.8   1.6   9.5   4   2   6  10  10  10   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000032F_005.ver1.0.g133000.t01 -          LRR_8                PF13855.12   2.4e-33  113.3  69.9   4.5e-05   22.8   3.9  11.9   9   2   2  12  12   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000032F.ver1.0.g394720.t01      -          LRR_8                PF13855.12   2.4e-33  113.3  69.9   4.5e-05   22.8   3.9  11.9   9   2   2  12  12   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g274120.t01      -          LRR_8                PF13855.12   2.6e-33  113.3  67.2   1.7e-06   27.4   2.0  10.2   3   2  11  15  15  14  14 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000009F_017.ver1.0.g074910.t01 -          LRR_8                PF13855.12   4.6e-33  112.4  61.8   5.4e-09   35.4   8.3  10.1   3   3  11  14  14  14  11 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000126F_004.ver1.0.g220020.t01 -          LRR_8                PF13855.12   5.2e-33  112.3  51.8   6.5e-08   31.9   4.4  10.2   6   4   4  10  10   7   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000010F_029.ver1.0.g080390.t01 -          LRR_8                PF13855.12   5.4e-33  112.2  50.9   1.1e-10   40.8   1.8   6.3   4   2   2   6   6   6   6 | TM
VITVvi_vCabSauv08_v1.1_Primary000118F.ver1.0.g509110.t01      -          LRR_8                PF13855.12   5.8e-33  112.1 115.1   8.2e-07   28.4   4.5  12.0   2   1  16  18  18  17  16 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000034F_002.ver1.0.g134990.t01 -          LRR_8                PF13855.12   7.4e-33  111.8  80.4   1.9e-08   33.6   6.7   9.2   7   2   2   9   9   7   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000123F.ver1.0.g513460.t01      -          LRR_8                PF13855.12   7.6e-33  111.8  62.6   1.4e-08   34.0   9.2   9.8   7   2   4  11  11  10   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000169F.ver1.0.g547780.t01      -          LRR_8                PF13855.12   7.7e-33  111.7  66.3   1.3e-10   40.5   9.0  10.1   5   4   6  12  12  10   6 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_005.ver1.0.g216990.t02 -          LRR_8                PF13855.12   7.9e-33  111.7  49.8   2.3e-08   33.4   2.2   9.7   7   3   2  10  10   9   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000025F_001.ver1.0.g117490.t01 -          LRR_8                PF13855.12   8.1e-33  111.7  42.1   1.4e-09   37.3   2.8   7.3   4   1   1   6   6   6   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000041F.ver1.0.g412270.t01      -          LRR_8                PF13855.12   8.4e-33  111.6  71.3   4.4e-09   35.6   4.0   9.4   6   3   3   9   9   8   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000219F_001.ver1.0.g243140.t01 -          LRR_8                PF13855.12   1.2e-32  111.1  72.3   2.8e-07   29.9   2.7   9.3   2   2   5  10  10  10   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g337150.t01      -          LRR_8                PF13855.12   1.2e-32  111.1  78.2   2.8e-07   29.9   2.1  11.4   7   5   5  12  12  11  10 | TM
VITVvi_vCabSauv08_v1.1_Primary000025F.ver1.0.g373120.t01      -          LRR_8                PF13855.12   1.3e-32  111.0  42.5   1.4e-09   37.3   2.8   7.3   4   1   1   6   6   6   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000219F.ver1.0.g570920.t01      -          LRR_8                PF13855.12   1.3e-32  111.0  68.5   2.4e-07   30.1   2.5   9.1   2   2   6  10  10  10   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000153F_001.ver1.0.g232710.t01 -          LRR_8                PF13855.12     2e-32  110.4  61.6   1.8e-11   43.3   0.1   9.9   5   2   4  10  10  10   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000308F.ver1.0.g592610.t01      -          LRR_8                PF13855.12   2.1e-32  110.3  72.5     1e-07   31.3   5.4   9.0   5   3   4   9   9   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000009F.ver1.0.g321030.t01      -          LRR_8                PF13855.12   3.3e-32  109.7  63.4   3.5e-07   29.5   9.5  10.2   3   3  12  15  15  15  12 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_005.ver1.0.g217000.t01 -          LRR_8                PF13855.12     4e-32  109.4  50.2   2.2e-08   33.4   2.1   9.7   7   3   2  10  10   8   6 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000032F.ver1.0.g396370.t01      -          LRR_8                PF13855.12   6.1e-32  108.8  79.9   2.9e-06   26.6   2.9  10.4   6   3   3  10  10   9   9 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000041F_013.ver1.0.g146590.t02 -          LRR_8                PF13855.12   6.1e-32  108.8  73.0   3.5e-09   36.0   4.0   9.5   6   3   4  10  10   9   8 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000153F.ver1.0.g537160.t01      -          LRR_8                PF13855.12   7.1e-32  108.6  61.9   1.8e-11   43.3   0.1   9.9   5   2   4  10  10  10   7 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000316F_003.ver1.0.g247450.t01 -          LRR_8                PF13855.12   7.4e-32  108.6  42.4   3.1e-08   32.9  10.0   6.7   4   2   2   7   7   6   6 | SP
